date,series_id,series_name,category,department,ubigeo,value_raw,value_sa,value_log,value_dlog,value_yoy,source,frequency_original
2017-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,360.75038256704937,360.8798415011641,5.888545053899102,0.016046090744302965,19.250610787799527,BCRP,M
2017-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,356.96070048236635,360.09352239987226,5.88636378215611,-0.002181271742991875,16.79368218113193,BCRP,M
2017-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,369.8012242778676,370.9905154014586,5.916176497325009,0.02981271516889894,18.76464184326345,BCRP,M
2017-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,377.32242280929165,376.52236427755025,5.930977445947391,0.01480094862238257,20.340829422965868,BCRP,M
2017-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,387.5627268131235,391.2973740452105,5.969467818345933,0.038490372398541695,21.65349078391936,BCRP,M
2017-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,392.30498570400766,394.12381404349355,5.976665108773463,0.007197290427529701,20.406646583650655,BCRP,M
2018-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,395.9773322670066,399.7665671888809,5.990880794729914,0.014215685956450841,21.163261781980047,BCRP,M
2018-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,405.29813152632465,399.0162864416608,5.989002234206351,-0.0018785605235622782,21.29697904340344,BCRP,M
2018-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,410.9070872107924,413.68542153068967,6.02510583361679,0.03610359941043839,21.74184644603352,BCRP,M
2018-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,416.3952374789766,419.2507341071735,6.038469151702795,0.013363318086005549,21.97646817197416,BCRP,M
2018-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,420.57057421719446,410.1514478404981,6.016526476469343,-0.02194267523345239,18.435717918183236,BCRP,M
2018-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,421.66408113785224,418.6277461664353,6.036982091060449,0.02045561459110612,17.87836808343448,BCRP,M
2018-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,419.0121197244891,419.3589074688582,6.038727134337198,0.0017450432767489588,16.204580927667433,BCRP,M
2018-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,424.3643275453403,427.7892759735903,6.058630728483681,0.01990359414648335,18.79949217707506,BCRP,M
2018-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,428.8239379803586,429.54528071137105,6.062727162436286,0.004096433952605061,15.78335911001627,BCRP,M
2018-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,431.7266786177905,430.4132306787568,6.0647457487997185,0.0020185863634321066,14.31279294779988,BCRP,M
2018-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,436.02928097598056,440.84449737279624,6.0886921995969,0.023946450797181384,12.662268293643342,BCRP,M
2018-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,440.0590357911539,444.241534499409,6.096368411139994,0.007676211543094169,12.716237555334509,BCRP,M
2019-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,444.0283286230288,450.33121166778653,6.109983337958533,0.01361492681853882,12.648542581855015,BCRP,M
2019-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,450.3146423968729,450.21948129524293,6.109735200071372,-0.0002481378871612705,12.832357122612947,BCRP,M
2019-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,453.04661887297686,459.4056445839848,6.129933577040605,0.020198376969233323,11.051929962657226,BCRP,M
2019-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,457.6399433777588,463.81480812533636,6.139485352136967,0.009551775096362292,10.629456407050885,BCRP,M
2019-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,451.78667922403207,450.6484021460544,6.1106874393311035,-0.028797912805863746,9.873658746977032,BCRP,M
2019-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,469.125059895559,472.64225353092667,6.158338767296541,0.04765132796543714,12.902753785224874,BCRP,M
2019-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,391.2839107038636,331.0173428965243,5.802170769462246,-0.3561679978342944,-21.065861008066022,BCRP,M
2019-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,474.7525312751687,482.93020606296443,6.1798721423064755,0.37770137284422933,12.88974109130736,BCRP,M
2019-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,478.3161293306239,481.8612392232714,6.177656187174738,-0.002215955131737779,12.179381513692755,BCRP,M
2019-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,483.92184750724266,484.66437800954645,6.183456647288098,0.0058004601133605505,12.604433010861715,BCRP,M
2019-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,488.9815866210378,498.4899572204311,6.211583443201831,0.028126795913732572,13.076143672240859,BCRP,M
2019-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,494.6605981613864,504.7938880633072,6.224150203513664,0.012566760311833569,13.630502522041589,BCRP,M
2020-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,496.8741818074915,508.27697312869094,6.231026521692866,0.006876318179201313,12.867365165808575,BCRP,M
2020-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,504.4836827875451,511.9378712642884,6.238203272489648,0.007176750796782372,13.708511633367571,BCRP,M
2020-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,492.3171670040626,502.3726901164885,6.219342254831925,-0.018861017657723522,9.35274654089473,BCRP,M
2020-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,486.8795222045704,496.0886433847896,6.206754627258628,-0.012587627573296345,6.958345161487789,BCRP,M
2020-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,489.7042498545434,495.26846526434446,6.205099969617261,-0.0016546576413674075,9.901302857350135,BCRP,M
2020-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,500.92638531977224,509.86180490646575,6.234139718227523,0.029039748610261817,7.8747829034510275,BCRP,M
2020-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,514.5587096787848,407.82676329610786,6.010842484471715,-0.22329723375580723,23.20404717392528,BCRP,M
2020-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,526.9043912205428,539.35981412738,6.2903829068687,0.27954042239698484,11.68483713712003,BCRP,M
2020-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,539.811746689416,547.5832588471716,6.305514521082778,0.015131614214078049,13.639200307922605,BCRP,M
2020-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,548.7406250648072,549.7852601956504,6.309527765978625,0.004013244895846313,13.436283981411412,BCRP,M
2020-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,551.659681073307,565.9079873563755,6.338431498479645,0.028903732501020407,13.524451026429073,BCRP,M
2020-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,554.8998399887014,571.1932320588576,6.347727562318725,0.009296063839079771,13.153753554801973,BCRP,M
2021-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,551.2019200915015,569.0108168375473,6.343899444204948,-0.003828118113776924,11.948966197506472,BCRP,M
2021-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,416.9079728224912,429.69731169217573,6.0630810345178965,-0.2808184096870514,-16.064558648300487,BCRP,M
2021-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,555.2764745277389,569.1624250249018,6.3441658503770055,0.28108481585910905,13.294857826154182,BCRP,M
2021-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,561.8697612846905,574.7418999327498,6.353921070343024,0.009755219966018025,15.854677908228808,BCRP,M
2021-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,564.2614226414232,578.1476376380419,6.359829264495606,0.005908194152582702,16.734191289457854,BCRP,M
2021-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,564.9442065302245,578.6988176216743,6.360782165414883,0.0009529009192768001,13.50111188027443,BCRP,M
2021-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,745.4234903227217,585.2006821362819,6.371954834791705,0.011172669376821709,43.492466606805166,BCRP,M
2021-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,560.0769639273698,575.9770497204452,6.3560678156667505,-0.01588701912495427,6.789018134824798,BCRP,M
2021-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,564.3232829530265,576.8511772219143,6.3575843081476995,0.0015164924809489833,5.344925707984682,BCRP,M
2021-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,571.1648026256115,575.3046949661921,6.354899804736681,-0.002684503411018113,4.641709521543036,BCRP,M
2021-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,576.5793413828701,595.0238066411315,6.38860141590677,0.03370161117008852,5.144974083290421,BCRP,M
2021-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,576.2459326255564,598.2963888354914,6.394086264669082,0.0054848487623120334,4.745006637935978,BCRP,M
2022-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,579.3675936921017,592.1719813444183,6.383797101722163,-0.010289162946919284,4.070426048417919,BCRP,M
2022-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,589.4301809083097,604.6380591804492,6.404630029719819,0.020832927997656014,40.71255340168305,BCRP,M
2022-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,594.3160920219377,610.3249955114709,6.413991594817737,0.009361565097917968,7.232130702368145,BCRP,M
2022-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,596.6701401261776,611.0055461472616,6.4151060362944925,0.0011144414767558786,6.309553247945732,BCRP,M
2022-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,606.2354344677389,619.5904912892642,6.429058761893748,0.01395272559925509,7.1682129188545,BCRP,M
2022-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,606.570792575577,619.6725043195299,6.429191119642952,0.00013235774920428156,7.0803128415310335,BCRP,M
2022-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,606.179920271994,444.899256480257,6.097847866604164,-0.33134325303878764,-23.974925173335905,BCRP,M
2022-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,605.4750574206189,623.0692162890293,6.434657614203656,0.33680974759949134,8.176049131027142,BCRP,M
2022-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,606.5193102654333,622.5386987546552,6.43380579308074,-0.0008518211229153749,7.920157457729338,BCRP,M
2022-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,490.14664011632885,496.03597296355,6.206648450231224,-0.22715734284951594,-13.778563376281905,BCRP,M
2022-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,610.5313954505432,628.3663603001211,6.443123372644489,0.23647492241326518,5.603566325725007,BCRP,M
2022-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,606.4728187936716,628.928307425672,6.444017271548851,0.0008938989043612011,5.1198568404869915,BCRP,M
2023-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,611.12895589625,623.4118656476587,6.435207400914783,-0.008809870634067352,5.275474910568367,BCRP,M
2023-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,618.0334638064251,632.701533923072,6.449998800558106,0.014791399643322656,4.6413675613905525,BCRP,M
2023-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,619.7274315426462,633.8463240010014,6.451806533890126,0.0018077333320203337,3.8539022098904807,BCRP,M
2023-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,603.5369562512583,618.2544964114318,6.426900179179659,-0.02490635471046687,1.1863968027588268,BCRP,M
2023-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,628.2712593559182,641.4534377294696,6.4637365979910975,0.036836418811438065,3.5286123250071633,BCRP,M
2023-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,647.0554411997306,658.1568351681184,6.489443254243484,0.025706656252386217,6.210430603314987,BCRP,M
2023-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,646.7600638675798,484.9339018975957,6.184012596902648,-0.3054306573408354,8.998586721422242,BCRP,M
2023-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,638.1514022466988,657.813964568623,6.488922162730932,0.3049095658282841,5.576386598993244,BCRP,M
2023-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,637.7637009255086,656.4171383835212,6.486796468539193,-0.002125694191739136,5.441981309216182,BCRP,M
2023-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,645.1483827608347,654.244101104454,6.483480525098235,-0.00331594344095798,31.894486844511484,BCRP,M
2023-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,647.73271266923,664.0944806955744,6.498424429558321,0.014943904460086088,5.685874141701164,BCRP,M
2023-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,647.6994964521741,667.6456923038542,6.503757632081681,0.005333202523359226,6.156088765770473,BCRP,M
2024-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,646.454652428736,657.8372447406035,6.488957552311116,-0.014800079770564523,5.522092374225274,BCRP,M
2024-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,647.9870843780093,659.5795776648303,6.491602628509381,0.0026450761982648174,4.248139494004488,BCRP,M
2024-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,640.3253287919019,653.3973560559208,6.482185452718502,-0.009417175790878751,3.084506656362418,BCRP,M
2024-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,647.1539128136692,662.8964780714028,6.496618836322391,0.014433383603888572,7.220648118062867,BCRP,M
2024-05-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,651.7398911026106,665.6418270290754,6.500751728621936,0.00413289229954561,3.770872190696295,BCRP,M
2024-06-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,655.2182786841919,664.7971707102546,6.499481987681182,-0.0012697409407547156,1.0089290557075303,BCRP,M
2024-07-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,644.6731493028749,482.6558914447111,6.179303959673479,-0.32017802800770223,-0.46975689758347317,BCRP,M
2024-08-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,643.4560536580076,665.3354106351927,6.500291290395609,0.32098733072212937,1.1434001817675288,BCRP,M
2024-09-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,646.4236301328432,667.4710370678205,6.503495999172456,0.0032047087768471982,1.683974722463888,BCRP,M
2024-10-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,653.9995674781719,666.2070811737813,6.501600554904202,-0.0018954442682534989,1.828519362900205,BCRP,M
2024-11-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,657.8063282235325,672.7976500362248,6.511444615840844,0.009844060936641696,1.310531798357184,BCRP,M
2024-12-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,655.6316784307046,673.0926214304146,6.511882944886184,0.00043832904534024664,0.815841274698359,BCRP,M
2025-01-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,662.6467500947539,674.8901290266816,6.514549905811437,0.0026669609252527593,2.5922649443180124,BCRP,M
2025-02-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,668.4277196271611,676.9079678739663,6.517535322569476,0.0029854167580385393,2.627187195589853,BCRP,M
2025-03-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,665.2655949119435,677.1197250514059,6.517848103733809,0.00031278116433330894,3.630619067496621,BCRP,M
2025-04-01,RD13562DM,Crédito - Amazonas (Total),credit_by_department,Amazonas,01,660.5261197042867,677.1504605651893,6.517893494253537,4.539051972773933e-05,2.1502576895952474,BCRP,M
