dir,survey,period,file,status,n_vars,concept,candidate_variables
882_09_huancavelica_epen_anual_2023,EPEN,2023-01,09 Huancavelica EPEN Anual 2023.csv,ok,132,household_id,hogar
882_09_huancavelica_epen_anual_2023,EPEN,2023-01,09 Huancavelica EPEN Anual 2023.csv,ok,132,person_id,
882_09_huancavelica_epen_anual_2023,EPEN,2023-01,09 Huancavelica EPEN Anual 2023.csv,ok,132,panel_rotation,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,age,c208
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,sex,c207
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,dependent_worker,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,self_employment,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,informality,informal_p
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,hours,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,stratum,estrato
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,geography,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,industry,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,occupation,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,household_id,hogar
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,person_id,
883_10_hu_nuco_epen_anual_2023,EPEN,2023-01,10 Huánuco EPEN ANUAL 2023.csv,ok,132,panel_rotation,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,age,c208
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,sex,c207
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,dependent_worker,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,self_employment,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,informality,informal_p
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,hours,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,stratum,estrato
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,geography,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,industry,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,occupation,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,household_id,hogar
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,person_id,
884_11_ica_epen_anual_2023,EPEN,2023-01,11 Ica EPEN ANUAL 2023.csv,ok,132,panel_rotation,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,age,c208
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,sex,c207
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,dependent_worker,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,self_employment,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,informality,informal_p
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,hours,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,stratum,estrato
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,geography,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,industry,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,occupation,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,household_id,hogar
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,person_id,
885_12_jun_n_epen_anual_2023,EPEN,2023-01,12 Junín EPEN ANUAL 2023.csv,ok,132,panel_rotation,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,age,c208
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,sex,c207
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,dependent_worker,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,self_employment,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,informality,informal_p
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,hours,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,stratum,estrato
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,geography,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,industry,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,occupation,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,household_id,hogar
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,person_id,
886_13_la_libertad_epen_anual_2023,EPEN,2023-01,13 La Libertad EPEN ANUAL 2023.csv,ok,132,panel_rotation,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,age,c208
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,sex,c207
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,dependent_worker,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,self_employment,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,informality,informal_p
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,hours,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,stratum,estrato
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,geography,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,industry,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,occupation,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,household_id,hogar
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,person_id,
887_14_lambayeque_epen_anual_2023,EPEN,2023-01,14 Lambayeque EPEN ANUAL 2023.csv,ok,132,panel_rotation,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,age,c208
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,sex,c207
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,dependent_worker,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,self_employment,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,informality,informal_p
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,hours,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,stratum,estrato
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,geography,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,industry,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,occupation,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,household_id,hogar
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,person_id,
888_15_lima_epen_anual_2023,EPEN,2023-01,15 Lima EPEN ANUAL 2023.csv,ok,132,panel_rotation,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,age,c208
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,sex,c207
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,dependent_worker,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,self_employment,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,informality,informal_p
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,hours,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,stratum,estrato
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,geography,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,industry,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,occupation,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,household_id,hogar
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,person_id,
889_16_loreto_epen_anual_2023,EPEN,2023-01,16 Loreto EPEN ANUAL 2023.csv,ok,132,panel_rotation,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,age,c208
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,sex,c207
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,dependent_worker,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,self_employment,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,informality,informal_p
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,hours,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,stratum,estrato
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,geography,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,industry,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,occupation,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,household_id,hogar
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,person_id,
890_17_madre_de_dios_epen_anual_2023,EPEN,2023-01,17 Madre de Dios EPEN ANUAL 2023.csv,ok,132,panel_rotation,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,age,c208
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,sex,c207
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,dependent_worker,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,self_employment,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,informality,informal_p
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,hours,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,stratum,estrato
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,geography,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,industry,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,occupation,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,household_id,hogar
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,person_id,
891_18_moquegua_epen_anual_2023,EPEN,2023-01,18 Moquegua EPEN ANUAL 2023.csv,ok,132,panel_rotation,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,age,c208
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,sex,c207
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,dependent_worker,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,self_employment,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,informality,informal_p
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,hours,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,stratum,estrato
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,geography,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,industry,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,occupation,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,household_id,hogar
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,person_id,
892_19_pasco_epen_anual_2023,EPEN,2023-01,19 Pasco EPEN ANUAL 2023.csv,ok,132,panel_rotation,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,age,c208
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,sex,c207
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,dependent_worker,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,self_employment,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,informality,informal_p
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,hours,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,stratum,estrato
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,geography,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,industry,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,occupation,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,household_id,hogar
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,person_id,
893_20_piura_epen_anual_2023,EPEN,2023-01,20 Piura EPEN ANUAL 2023.csv,ok,132,panel_rotation,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,age,c208
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,sex,c207
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,dependent_worker,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,self_employment,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,informality,informal_p
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,monthly_earnings,ingtot|ingtotp
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,hours,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,weight,fac300_anual
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,psu,conglomerado
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,stratum,estrato
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,geography,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,month_year,anio|mes
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,industry,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,occupation,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,household_id,hogar
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,person_id,
894_21_puno_epen_anual_2023,EPEN,2023-01,21 Puno EPEN ANUAL 2023.csv,ok,132,panel_rotation,
895_22_san_martin_epen_anual_2023,EPEN,2023-01,22 San Martin EPEN ANUAL 2023.csv,ok,132,employment_indicator,ocup300
895_22_san_martin_epen_anual_2023,EPEN,2023-01,22 San Martin EPEN ANUAL 2023.csv,ok,132,age,c208
895_22_san_martin_epen_anual_2023,EPEN,2023-01,22 San Martin EPEN ANUAL 2023.csv,ok,132,sex,c207
